id,name,role
1120215,Nancy Lenehan,Bonnie
1120215,Ed McCready,Mill Worker
1120215,Julie Parrish,Nurse
1120215,Keith Rogers,June
1120215,Bill Stayers,Sam
1120215,Keith Jackson,Self - Special Thanks
1120216,Lina Romay,Loulou
1120216,Fred Williams,Carlos Ribas
1120216,Olivier Mathot,The Governor
1120216,Richard Bigotini,General Pancho López
1120216,Alfred Baillou,Convent guardian
1120216,Pamela Stanford,Coco
1120216,Brigitte Monnin,Fifi
1120216,Lise Franval,Nun
1120216,Monica Swinn,Simone
1120216,Raymond Hardy,Basilio
1120216,Willy Braque,Gómez
1120216,Caroline Rivière,Nun
1120216,Anna Gladysek,Gigi
1120216,Maria Mancini,Mimi
1120217,Jack Smethurst,Eddie Booth
1120217,Rudolph Walker,Bill Reynolds
1120217,Kate Williams,Joan Booth
1120217,Nina Baden-Semper,Barbie Reynolds
1120217,Bill Fraser,Mr. Granger
1120217,Charles Hyatt,Joe Reynolds
1120217,Patricia Hayes,Annie Booth
1120217,Melvyn Hayes,Terry
1120217,Keith Marsh,Jacko
1120217,Tommy Godfrey,Arthur
1120217,Azad Ali,Winston
1120217,Arthur English,Carter
1120217,Andrea Lawrence,Norma
1120217,Clifford Mollison,Registrar
1120217,Lincoln Webb,Charlie
1120217,Corinne Skinner-Carter,Black Bride
1120217,Pamela Cundell,Dolly
1120217,James Beck,Cyril
1120217,Bill Pertwee,Postman
1120217,Anna Dawson,Betty
1120218,Soad Hosny,سعاد
1120218,Nour El-Sherif,أحمد
1120218,Ahmed Abaza,حارس العقار
1120218,Zizi Mostafa,بائعة هوى
1120218,Fifi Abdo,بنت الليل وصاحبة الصور الخليعة
1120218,Osama Abbas,رئيس تحرير الجريدة
1120218,Samir Rostom,شاب بالمقهى
1120218,Hassan Hussein,حسن - والد الطفلة بالمقهى
1120218,Adel Nassif,
1120219,Akira Kobayashi,"Yuuji Komatsu, Oonogi Clan senior member"
1120219,Ryōji Hayama,"Kazuo Itakura, Itakura Clan boss (as Ryôji Hayama)"
1120219,Tadao Nakamaru,"Seiichi Yatô, Oonogi Clan second-in-command"
1120219,Hiroshi Nawa,"Masakichi 'Masa' Jinno, Kansai Syndicate vice-chair"
1120219,Tatsuya Fuji,"Shigeo Minato, Oonogi Clan member"
1120219,Jiro Okazaki,"Sabu, Oonogi Clan member"
1120219,Yoshi Katō,"Kôjirô Oonogi, Oonogi Clan boss"
1120219,Fujio Suga,"Mannosuke Jinno, Kansai Syndicate chair"
1120219,Bontarō Miake,"Shinsaku Fujioka, Sakura Syndicate chair"
1120219,Shinji Takano,"Mishima, Marubishi Trading director"
1120219,Kichijirō Ueda,"Terashima, the loan shark"
1120219,Takamaru Sasaki,"Godô Yamanouchi, the mediator"
1120219,Michio Hino,"Hirai, Hirai Trading director"
1120219,Kyôko Mine,"Kazue, Sabu's sister"
1120219,Hiroshi Ichimura,
1120219,Bumon Kahara,
1120219,Hiroshi Chō,
1120220,James Melton,Narrator
1120220,Walt Disney,Self
1120220,Kathryn Beaumont,Self
1120220,Ed Wynn,Self
1120220,Jerry Colonna,Self
1120220,Winston Hibler,Self
1120220,Ward Kimball,Self
1120221,John Carroll,Charlie Dakin
1120221,Adele Mara,Raquel Chavez
1120221,Thomas Gomez,Dr. Esteban Chavez
1120221,Barton MacLane,Max Giorgio
1120221,Alfonso Bedoya,Ysidro Álvarez
1120221,Grant Withers,Sheriff
1120221,Paul Fix,Carl Spitz
1120221,Art Smith,Emie Coons
1120221,Tom Powers,Warden
1120221,Ian Wolfe,Health Officer
1120221,Howland Chamberlain,J. H. Higgins
1120221,Elsa Lorraine Zepeda,Carmencita
1120221,Mary Currier,Nurse
1120221,Don Haggerty,Deputy Sheriff
1120221,Soledad Jiménez,Old Mexican Woman
1120221,Rose Mary Lopez,Young Mexican Girl
1120221,Charles Marsh,Clerk
1120221,Mickey Simpson,Prison Guard
1120221,Dimas Sotello,Sleeping Man
1120221,Gloria Varela,Maria
1120223,Harry Baur,le capitaine Mollenard
1120223,Albert Préjean,Kerrotret
1120223,Gabrielle Dorziat,Mme Mollenard
1120223,Gina Manès,Marina
1120223,Marta Labarr,Betty Hamilton
1120223,Ludmilla Pitoëff,Marie Mollenard
1120223,Foun-Sen,la chinoise
1120223,Liliane Lesaffre,l'entraîneuse
1120223,Marcel Dalio,Happy Jones
1120223,Maurice Baquet,le joueur d'harmonica
1120223,Jacques Louvigny,Truffier
1120223,Robert Lynen,Jean Mollenard
1120223,Arthur Devère,Joseph
1120223,Habib Benglia,
1120223,Jean Clarens,Le Lieutenant
1120223,Pierre Labry,
1120223,Roger Legris,Le radio
1120223,Armand Lurville,Dubailly d'Elbeuf
1120223,Georges Mauloy,L'abbé Mangin
1120223,Marcel Melrac,Homme d'équipage
1120223,Pierre Sergeol,Fourcade
1120223,Robert Seller,Le préfet
1120223,Tran-Van,You
1120223,Georges Vitray,Firmin
1120223,Walter Rilla,Frazer
1120223,Jacques Baumer,Le secrétaire général
1120223,Pierre Renoir,Bonnerot
1120223,Lucien Coëdel,Le bosco
1120223,Ky Duyen,Extra
1120223,Rodolphe Marcilly,Extra
1120223,Marcel Pérès,Homme d'équipage
1120224,Buster Keaton,Milton
1120224,Lona Andre,Helen
1120224,Tiny Sandford,Mortimer
