id,genre
1165230,Comedy
1165230,Drama
1165231,History
1165231,Drama
1165232,Drama
1165232,Romance
1165233,Drama
1165233,Action
1165234,Comedy
1165235,Drama
1165235,Adventure
1165236,Animation
1165237,Western
1165238,Western
1165239,Music
1165240,Drama
1165241,Animation
1165242,War
1165242,Drama
1165243,Comedy
1165244,Action
1165244,Adventure
1165244,Drama
1165244,Comedy
1165244,Family
1165245,Fantasy
1165245,Action
1165246,Action
1165246,Adventure
1165247,Music
1165248,Western
1165248,Action
1165249,Documentary
1165250,Drama
1165250,War
1165251,Drama
1165251,Romance
1165251,History
1165251,Western
1165252,Crime
1165252,Animation
1165252,Comedy
1165253,Drama
1165253,Crime
1165254,Comedy
1165255,Animation
1165255,Comedy
1165256,Documentary
1165257,Documentary
1165258,Romance
1165258,Drama
1165258,TV Movie
1165258,Family
1165259,Romance
1165259,Comedy
1165259,Drama
1165260,Documentary
1165261,Documentary
1165262,Documentary
1165263,Documentary
1165264,Documentary
1165265,Thriller
1165265,Drama
1165265,Action
1165266,Documentary
1165268,Comedy
1165269,TV Movie
1165269,History
1165269,Drama
1165270,Music
1165270,Documentary
1165271,Documentary
1165272,Drama
1165272,Adventure
1165272,Action
1165273,Drama
1165274,Documentary
1165276,Comedy
1165277,Romance
1165277,Comedy
1165277,Action
1165279,TV Movie
1165279,Family
1165280,Horror
1165281,Documentary
1165283,Drama
1165285,Family
1165285,Fantasy
1165286,Documentary
1165287,Documentary
1165287,Romance
1165288,Drama
1165288,Romance
1165289,Music
1165289,Documentary
1165290,Action
1165290,Drama
1165290,Crime
1165291,Drama
1165294,Documentary
1165295,TV Movie
1165295,Comedy
1165295,Action
1165296,Documentary
1165297,Crime
1165297,Mystery
1165297,Drama
1165297,History
1165299,Documentary
1165300,Mystery
1165300,Animation
1165300,Science Fiction
1165301,Drama
1165301,War
1165302,Documentary
1165304,Drama
1165305,Drama
1165305,TV Movie
1165306,Comedy
1165306,Crime
1165307,Animation
1165308,Drama
1165309,Drama
1165310,Drama
1165311,Comedy
1165311,Western
1165312,Drama
1165313,Documentary
1165314,Comedy
1165314,Crime
1165315,Adventure
1165315,History
1165316,Comedy
1165318,Western
1165319,Western
1165320,Comedy
1165320,Drama
