id,name,role
1762591,Swami Bua,Self
1762591,Howard Kaufman,Self
1762591,Richard Kradin,Self
1762591,Lisa Lachoda,Self
1762591,Steve Nenninger,Self
1762591,Gary Null,Self - Host
1762591,Eva M. Selhub,Self
1762591,Kevin Shuker,Self
1762591,Mark Stengler,Self
1762591,Michael Wald,Self
1762593,Kirk Franklin,Self
1762593,Tamela Mann,Self
1762593,David Mann,Self
1762594,Michael Brecker,
1762599,Sergio Moschetto,
1762599,Roberto Tiranti,
1762599,Melody Castellari,
1762599,Renata Fusco,
1762599,Lidia Malgieri,
1762599,Irene Fornaciari,
1762599,Barbara Eramo,
1762599,Daniele Vit,
1762601,David Shepherd,Actor - Himself
1762602,Leo Nucci,
1762602,Vincenzo La Scola,
1762602,Alexandrina Pendatchanska,
1762602,Danilo Rigosa,
1762602,Leopoldo lo Sciuto,
1762604,Aanan Boonnak,
1762604,Suthep Pongam,
1762604,Ae Piyada Phenchinda,
1762604,Pharanyu Rojanawuttitham,
1762605,Amin Hayaei,Hamid
1762605,Niloofar Khosh-kholgh,Deaf and dumb girl
1762605,Mohsen Khorramdarreh,Police chief
1762605,Heshmatollah Aramideh,The restaurant owner
1762605,Afsaneh Mahian,Hamid's Wife
1762605,Pantea Panahiha,Hamid's family friend
1762605,Alireza Lorestani,The head of the kidnappers
1762605,Pedram Marandiz,
1762605,Elham Jafarnezhad,The mother of the abducted child
1762606,Berliner Philharmoniker,
1762606,Seiji Ozawa,
1762608,Gil Bellows,Matt Callan
1762608,Rocky Carroll,Carl Reese
1762608,Gloria Reuben,Liza Fabrizzi
1762608,Paige Turco,Terri Lowell
1762608,David Clennon,Joshua Nankin
1762609,Angelo Tsarouchas,Himself
1762620,Yiu-Cheung Lai,
1762620,Angie Cheung Wai-Yee,
1762620,Loletta Lee,
1762622,Reymonde Amsallem,Irma
1762622,Maya Gasner,Lisa
1762622,David Hovaschvily,Moris
1762622,Gera Sandler,Avram
1762625,Bernabé Melendrez,
1762625,Emilio Montiel,
1762629,Saara Pakkasvirta,Narrator (voice: Finnish version)
1762629,Priscilla Bergey,Narrator (voice: English version)
1762630,Marie-Christine Adam,Hélène Jouffroy
1762630,Roland Giraud,Pierre Jouffroy
1762630,Jean-Baptiste Marcenac,Luc Malet
1762630,Stéphane Hillel,Hubert Joly
1762630,Jacques Pater,Olivier de la Massière
1762630,Elisa Servier,Sophie Paillard
1762630,Manaut Deva,Mademoiselle Brillant
1762630,Guillaume Romain,Johnny Paillard
1762630,Baptiste Roussillon,The brigadier
1762630,Jean-Claude Arnaud,Louis Petitjean
1762630,Nicole Gueden,Mamie
1762631,Claudine Wilde,Juliane Oberle
1762631,Michael Roll,René
1762631,Edith Hancke,Gertrud
1762631,Max Herbrechter,Johannes Hoppstein
1762631,Karen Friesicke,Bea Rautenberg
1762631,Heike Hanold-Lynch,Rosi
1762631,Paul Faßnacht,Klaus Rautenberg
1762631,Lina Rabea Mohr,Lucy
1762631,Julius Jellinek,Moritz
1762631,Jutta Fastian,Linette
1762632,Paul Amend,Gern Fletcher
1762632,Mary Donnelly,Vanessa
1762632,Josh Flaum,Righty
1762632,Guido Roncallo,Lefty
1762633,Thomas Hampson,Simon Boccanegra
1762633,Cristina Gallardo-Domas,Maria Boccanegra
1762633,Ferruccio Furlanetto,Jacopo Fiesco
1762633,Boaz Daniel,Paolo Albiani
1762633,Dan Paul Dumitrescu,Pietra
1762633,Miroslav Dvorský,
1762633,Daniele Gatti,Conductor
1762634,Nina Kronjäger,Tanja Bergmann
1762634,Jörg Schüttauf,Paul Wackernagel
1762634,Elena Uhlig,Clodette
