id,name,role
1185036,Jay Meyer,Singer in Bar
1185037,Knut Husebø,Carl Otto Holm
1185037,Eli Anne Linnestad,Dyveke Holm
1185037,Julie Wiggen,Lise Holm
1185037,Are Sjaastad,Are Holm
1185037,Anders Hatlo,Anders Holm
1185037,Svein Sturla Hungnes,Fredrik Holm
1185037,Anne Marie Ottersen,Mary Holm
1185037,Sossen Krohg,Ingegerd B. Holm
1185037,Ernst-Hugo Järegård,Eugene Borchrewink
1185037,Monna Tandberg,Charlotte Holm
1185037,Runa Granlund,Cecilie Holm
1185037,Maria Toming,Liv Holm
1185037,Jon Eikemo,Henry Balstad
1185037,Mari Bjørgan,Gerd Balstad
1185037,Philip Tellmann,Roger Balstad
1185037,Tord Nygård,Bjørn Balstad
1185037,Jorunn Kjellsby,Maja Pedersen
1185037,Harald Heide-Steen Jr.,Sverre Pedersen
1185037,Aud Schønemann,Mutter
1185037,Leif Juster,Fatter
1185037,Frøydis Armand,Rakel
1185037,Calvin Ray Stiggers,Tony
1185037,Lasse Lindtner,Alf
1185037,Torfinn Nag,Ole
1185037,Dag Vågsås,Fogd
1185037,Petter Vennerød,Kreditor
1185037,Tom Krogh,Kronpinsen
1185037,Berit Elisabeth Borsheim,Kronprinsessen
1185037,Ole Bøhn,Fiolinist
1185037,Anne Brit Strømnes,Forlover
1185037,Stephan Østensen,Forlover
1185037,Preben Dietrichson,
1185037,Per Drognes,
1185037,Hans Chr. Grøner,
1185037,Viggo Jønsberg,Drosjesjåfør
1185037,Hans Krøvel,
1185037,Erik Nordal,
1185037,Thomas Robsahm,
1185038,Eric Tsang,Li Zhi Jian
1185038,Andy Lau,Traffic cop
1185038,Max Mok Siu-Chung,Mei Yen Xin
1185038,John Shum Kin-Fun,Drug seller
1185038,Yau Yuen-Hon,
1185038,Stanley Fung,Vice Squad Commander
1185038,Sandra Ng Kwun-Yu,Insp. Wu
1185038,Billy Lau,Vice Squad Insp.
1185038,Tien Niu,Tian Niu
1185038,Chor Yuen,Mei QIng Yi
1185038,Chan Pak-Cheung,Insp Zhu
1185038,Michael Miu,Thousand Faces Man
1185038,Alan Tam,Mental hospital Head
1185038,Anthony Chan Yau,Mental hospital doctor
1185038,Wu Ma,Restuarant waiter
1185038,Shing Fui-On,Restuarant waiter
1185038,Maggie Cheung,Restuarant customer
1185038,Jacky Cheung,Restuarant customer
1185038,Loletta Lee,Air Stewardess
1185038,Manfred Wong Man-Chun,Restaurant patron punch by waiter
1185038,Blackie Ko Shou-Liang,Yi's henchman
1185038,Fung Hak-On,Yi's henchman
1185038,Kent Cheng Jak-Si,Yi's butler
1185038,Richard Ng,Station Insp.
1185038,Maria Cordero,Singer at funeral
1185038,Charlie Cho,Police Commissioner
1185038,Tommy Wong Kwong-Leung,Jian's robber father
1185038,Elsie Chan,Jian's primary teacher
1185038,Derek Yee Tung-Sing,Narcotic policeman
1185038,Philip Chan,Rigidity Condom's representative
1185038,Sharla Cheung,Dark Skin
1185038,Bill Tung,7-Eleven clerk
1185038,Alfred Cheung Kin-Ting,Airplane passenger
1185038,Cheung Kwok-Keung,Lost Man
1185038,Lawrence Cheng,Representative
1185038,Norman Chui Siu-Keung,
1185038,Wilson Yip,
1185038,Andrew Lau Wai-Keung,
1185038,Calvin Choi Yat-Chi,
1185038,Clarence Yiu-leung Fok,
1185038,Peter Ngor Chi-Kwan,
1185038,Lawrence Lau Sek-Yin,
1185039,Daisuke Namikawa,Jack (voice)
1185039,Kazue Ikura,Briant (voice)
1185039,Urara Takano,Donagan (voice)
1185039,Toshiko Fujita,Gordon (voice)
1185039,Masako Nozawa,Costar (voice)
1185039,Maria Kawamura,Kate (voice)
1185040,Gigi Sammarchi,Gigi
1185040,Andrea Roncato,Andrea
1185040,Simona Marchini,Deborah
1185040,Gegia,Miranda
1185040,Annabella Schiavone,Zia di Gigi
1185040,Adriana Innocenti,Madre di Andrea
1185040,Anna Kanakis,Marina
1185040,Patrizia Focardi,Silvana
1185040,Mirella Banti,La Tabaccaia
1185040,Clarita Gatto,Marta
1185040,Giorgio Trestini,Raul
1185040,Serena Grandi,Maschera del Cinema
1185040,Jimmy il Fenomeno,Cameriere
1185040,Jacques Stany,marito donna ubriaca
1185041,Hironori Tanioka,Masao Den
1185041,Yuuhei Kurachi,Kyousuke Shida
1185041,Yukio Itô,Kensaku Shiraishi
1185041,Kenji Ohba,Shirou Akebono
1185041,Diane Martin,Diane Martin
1185041,Daisuke Ban,Makoto Jin
1185041,Naomi Hagi,Maria Nagisa
1185041,Chiyonosuke Azuma,General Tetsuzan Kurama
