id,genre
1236261,Drama
1236261,Fantasy
1236262,Documentary
1236263,Documentary
1236264,Documentary
1236266,Fantasy
1236266,Animation
1236267,Drama
1236268,Science Fiction
1236269,Drama
1236271,War
1236273,Documentary
1236275,Science Fiction
1236276,Drama
1236277,Animation
1236278,Comedy
1236279,Drama
1236280,Documentary
1236282,Horror
1236282,Thriller
1236283,Family
1236283,Animation
1236283,Adventure
1236284,Crime
1236284,Mystery
1236284,Drama
1236284,TV Movie
1236286,Music
1236287,Documentary
1236287,TV Movie
1236288,Documentary
1236289,Comedy
1236289,Horror
1236290,Romance
1236294,Animation
1236294,Drama
1236295,Science Fiction
1236295,TV Movie
1236295,Thriller
1236298,Comedy
1236299,Documentary
1236300,Action
1236300,Thriller
1236304,Drama
1236304,Adventure
1236305,Documentary
1236306,Documentary
1236307,Action
1236308,Drama
1236308,Crime
1236311,Documentary
1236311,Comedy
1236311,TV Movie
1236313,Horror
1236313,Adventure
1236313,Romance
1236313,Fantasy
1236313,Comedy
1236314,Drama
1236316,Drama
1236316,Thriller
1236317,Science Fiction
1236318,Horror
1236318,Drama
1236319,Drama
1236320,Comedy
1236322,Drama
1236324,Romance
1236324,Drama
1236325,Animation
1236326,Western
1236327,Horror
1236327,Drama
1236328,Documentary
1236329,Drama
1236329,Romance
1236331,Horror
1236332,TV Movie
1236332,Drama
1236336,Drama
1236337,Drama
1236339,Crime
1236339,Drama
1236340,Drama
1236340,Crime
1236341,Comedy
1236342,Comedy
1236343,Fantasy
1236343,Adventure
1236344,Family
1236344,Comedy
1236344,Romance
1236344,Drama
1236345,Action
1236345,Western
1236346,Animation
1236348,Drama
1236349,Drama
1236350,Western
1236351,Comedy
1236352,Western
1236352,Crime
1236352,Romance
1236353,Comedy
1236354,Adventure
1236354,Drama
1236355,Drama
1236357,Comedy
1236358,Adventure
1236358,War
1236359,Music
1236359,Comedy
1236361,Music
1236362,Family
1236362,Comedy
1236363,Crime
1236363,Mystery
1236364,Comedy
1236365,Action
1236366,Comedy
1236366,Romance
1236367,Documentary
1236368,Animation
1236369,Drama
1236369,Animation
1236369,Comedy
1236371,Action
1236371,Adventure
1236373,Thriller
1236376,Drama
1236377,Animation
1236378,Documentary
1236378,Animation
1236379,Comedy
1236379,Animation
1236382,Comedy
1236382,Drama
1236383,Thriller
1236383,Fantasy
1236383,Horror
1236384,TV Movie
1236384,Thriller
1236384,Crime
1236385,Drama
1236386,Thriller
1236386,History
1236386,Animation
1236386,Fantasy
1236387,Crime
1236387,Drama
1236389,Documentary
1236390,Documentary
1236390,Drama
1236391,Mystery
1236391,TV Movie
1236391,Horror
1236391,Thriller
1236391,Science Fiction
1236392,Horror
1236393,Documentary
1236394,Documentary
1236395,Drama
1236396,Science Fiction
1236398,Animation
1236399,Science Fiction
1236400,Documentary
1236401,Horror
1236402,Comedy
1236404,Science Fiction
1236404,Animation
1236405,Horror
1236405,Thriller
1236405,Science Fiction
1236406,Action
1236406,Science Fiction
1236408,Science Fiction
1236410,Documentary
1236410,History
1236411,Drama
1236411,Crime
1236412,Comedy
1236413,Documentary
1236414,Horror
1236414,Thriller
1236414,Mystery
1236415,Documentary
1236416,Drama
1236418,Adventure
1236418,Documentary
1236419,Thriller
1236419,Horror
1236420,Drama
1236421,Documentary
1236423,Adventure
1236423,Action
1236423,Family
1236425,Horror
1236426,Thriller
1236427,Mystery
1236427,Action
1236427,Crime
1236429,Drama
1236430,Crime
1236430,Documentary
1236430,History
1236431,Horror
1236432,Horror
1236432,Animation
1236433,Action
1236433,Science Fiction
1236434,Documentary
1236435,Crime
1236435,Horror
1236435,Drama
1236435,Thriller
1236436,Documentary
1236438,Comedy
1236439,Thriller
1236439,TV Movie
1236440,Fantasy
1236440,Animation
1236440,Adventure
1236440,Action
1236441,Drama
1236442,Documentary
1236443,Documentary
1236443,Drama
1236446,Documentary
1236447,Comedy
1236449,Fantasy
1236449,Horror
1236450,Horror
1236451,Drama
1236452,Adventure
1236452,Documentary
1236452,History
1236453,Fantasy
1236453,Romance
1236453,Comedy
1236454,Animation
1236454,Comedy
1236454,Action
1236455,Drama
1236455,Family
1236456,Horror
1236457,Documentary
1236457,Comedy
1236457,Animation
1236458,Drama
1236458,Horror
1236459,Drama
1236459,Romance
1236461,Thriller
1236461,Drama
1236463,Horror
1236463,Mystery
1236463,Thriller
1236463,Romance
1236464,Documentary
1236465,Drama
1236465,Science Fiction
1236466,Comedy
1236466,Horror
1236467,Romance
1236468,Drama
1236468,Fantasy
1236468,Horror
1236469,Horror
1236469,TV Movie
1236471,Drama
1236472,Drama
1236475,Comedy
1236476,Romance
1236476,Comedy
1236476,Drama
1236477,Romance
1236478,Drama
1236479,Adventure
1236479,Comedy
1236479,Action
1236480,Drama
1236481,Documentary
1236483,Documentary
1236485,Documentary
1236486,Comedy
1236486,Drama
1236487,Comedy
1236488,Comedy
1236488,Drama
1236489,Animation
1236489,Music
1236490,Crime
1236491,Documentary
1236492,Animation
1236492,Action
1236492,Family
1236494,Documentary
1236495,Documentary
1236496,Comedy
1236497,Drama
1236499,Drama
1236501,Animation
1236501,Family
1236502,Documentary
1236504,Thriller
1236504,Drama
1236505,Fantasy
1236505,Animation
1236505,Horror
1236506,Documentary
1236507,Thriller
1236507,TV Movie
1236507,Drama
1236508,Animation
1236509,Horror
1236511,Documentary
1236512,Drama
1236513,Documentary
1236514,Animation
1236515,Drama
1236516,Action
1236516,Science Fiction
1236517,Thriller
1236518,Drama
1236519,Horror
1236520,Documentary
1236521,Adventure
1236521,Fantasy
1236521,Mystery
1236522,Horror
1236522,Crime
1236522,Thriller
1236523,Documentary
1236524,Thriller
1236525,Drama
1236526,Music
1236526,Animation
1236527,Fantasy
1236527,Comedy
1236527,Action
1236528,Drama
1236529,Drama
1236530,Action
1236530,Comedy
1236530,Thriller
1236531,Crime
1236531,Thriller
1236533,Animation
1236534,War
1236534,Animation
1236534,History
1236535,Animation
1236536,Horror
1236536,Drama
1236537,TV Movie
1236537,Drama
1236538,Comedy
1236539,Drama
1236539,Romance
1236540,Drama
1236542,Comedy
1236543,Action
1236544,Comedy
1236546,Family
1236546,Action
1236546,Adventure
1236546,TV Movie
1236546,Animation
1236547,Drama
1236547,Documentary
1236548,Fantasy
1236548,Comedy
1236548,History
1236549,Documentary
1236552,Drama
1236554,Crime
1236554,Thriller
1236554,Drama
1236555,Western
1236558,Drama
1236558,War
1236559,History
1236559,War
1236560,Animation
1236561,Thriller
1236562,Adventure
1236562,Action
1236562,Drama
1236562,Western
1236563,Music
1236563,Drama
1236564,Action
1236564,Adventure
1236565,Adventure
1236565,Mystery
1236566,Drama
1236567,Drama
1236567,War
1236567,Romance
1236568,Music
1236568,Comedy
1236569,Drama
1236570,War
1236571,Comedy
1236572,Animation
1236573,Crime
1236573,Adventure
1236573,Drama
1236574,Drama
1236575,War
1236575,Drama
1236576,Comedy
1236577,Documentary
1236578,Drama
1236578,Animation
1236579,Action
1236579,Thriller
1236580,Crime
1236580,Horror
1236581,Animation
1236581,Romance
1236581,Comedy
1236582,Animation
1236583,Documentary
1236585,Comedy
1236587,Romance
1236588,Documentary
1236590,Drama
1236591,Documentary
1236592,Documentary
1236593,Drama
1236594,Drama
1236595,Drama
1236595,Romance
1236596,Drama
1236596,Comedy
1236597,Drama
1236598,Drama
1236599,Documentary
1236599,Music
1236600,Romance
1236600,Fantasy
1236600,Drama
1236601,Animation
1236604,Drama
1236604,Documentary
1236605,Drama
1236605,Science Fiction
1236606,Comedy
1236606,Drama
1236607,Documentary
1236608,Drama
1236609,Drama
1236609,Western
1236610,Comedy
1236611,Drama
1236612,Horror
1236613,Thriller
1236614,Drama
1236615,Drama
1236615,Comedy
1236616,Documentary
1236617,Thriller
1236617,Drama
1236617,Crime
1236618,Comedy
1236619,Documentary
1236620,Documentary
1236621,Romance
1236622,Comedy
1236623,Drama
1236623,Romance
1236624,Drama
1236624,Crime
1236624,Romance
1236625,Horror
1236626,Comedy
1236626,Drama
1236627,Drama
1236628,Horror
1236629,Comedy
1236630,Drama
1236631,Romance
1236631,Drama
1236632,Crime
1236632,Drama
1236633,Documentary
1236634,Documentary
1236634,Crime
1236636,Animation
1236637,Horror
1236638,Documentary
1236640,Drama
1236641,Comedy
1236642,Drama
1236643,Comedy
1236643,Crime
1236643,Drama
1236644,Crime
1236644,Drama
1236644,Family
1236645,Documentary
1236646,Drama
1236647,Thriller
1236648,Documentary
1236649,Science Fiction
1236649,Horror
1236650,Documentary
1236651,Science Fiction
1236651,Adventure
1236651,Action
1236651,Animation
