id,genre
1498925,Family
1498926,Thriller
1498926,Romance
1498926,Drama
1498927,Action
1498928,Drama
1498929,Animation
1498930,Drama
1498931,Family
1498932,Comedy
1498933,Romance
1498933,Drama
1498934,Music
1498935,Family
1498935,Drama
1498936,Comedy
1498938,Crime
1498938,Comedy
1498939,Drama
1498939,Comedy
1498940,Western
1498941,Drama
1498942,Documentary
1498943,Drama
1498944,Romance
1498944,Comedy
1498945,Crime
1498945,Drama
1498946,Animation
1498949,War
1498949,Action
1498950,Family
1498950,Comedy
1498954,Documentary
1498955,Crime
1498955,Action
1498955,Drama
1498956,Animation
1498958,Comedy
1498959,Drama
1498960,Drama
1498960,Romance
1498961,Documentary
1498961,Music
1498962,Drama
1498962,Romance
1498963,Animation
1498964,Drama
1498965,Documentary
1498966,Drama
1498967,Family
1498967,Comedy
1498968,Documentary
1498969,Music
1498969,Comedy
1498972,TV Movie
1498972,Music
1498976,Drama
1498977,Documentary
1498978,Drama
1498978,History
1498980,Drama
1498981,Comedy
1498983,Comedy
1498984,Comedy
1498985,Documentary
1498985,Music
1498986,History
1498987,Music
1498987,Comedy
1498987,TV Movie
1498989,Romance
1498989,Drama
1498990,Drama
1498990,Family
1498991,Drama
1498991,Thriller
1498992,Comedy
1498992,Drama
1498995,Music
1498995,Comedy
1498997,Drama
1498997,TV Movie
1498999,Crime
1499001,Drama
1499001,War
1499003,Drama
1499004,Comedy
1499004,Animation
1499007,Drama
1499008,Drama
1499009,Documentary
1499010,Animation
1499011,Music
1499011,Comedy
1499012,Music
1499012,Romance
1499013,War
1499013,Documentary
1499014,Drama
1499016,Animation
1499017,Animation
1499017,Documentary
1499018,Family
1499019,TV Movie
1499020,Drama
1499021,Family
1499022,Comedy
1499023,Comedy
1499024,Thriller
1499024,Drama
1499024,Mystery
1499025,Drama
1499026,Drama
1499027,Comedy
1499027,Drama
1499028,Drama
1499028,History
1499030,Drama
1499031,Mystery
1499031,Drama
1499031,Crime
1499032,Comedy
1499032,Family
1499033,Drama
1499033,History
1499034,War
1499036,Comedy
1499037,Drama
1499038,Drama
1499039,Comedy
1499040,Drama
1499041,Action
1499042,Comedy
1499043,Comedy
1499044,Fantasy
1499044,Comedy
1499044,Adventure
1499045,Comedy
1499047,Thriller
1499047,Drama
1499048,Comedy
1499049,Action
1499049,Drama
1499050,Comedy
1499054,Animation
1499055,Comedy
1499055,Thriller
1499056,War
1499056,Drama
1499057,Drama
1499058,Drama
1499058,Comedy
1499059,Drama
1499059,Romance
1499060,Drama
1499061,Thriller
1499062,Drama
1499063,Music
1499063,Comedy
1499064,Drama
1499066,Documentary
1499067,Animation
1499067,Comedy
1499069,Comedy
1499070,Drama
