id,genre
1045954,Drama
1045955,Romance
1045955,Comedy
1045955,Drama
1045956,Action
1045956,History
1045956,Drama
1045957,Documentary
1045957,Music
1045959,Comedy
1045960,Drama
1045961,Fantasy
1045961,Horror
1045962,Romance
1045962,Comedy
1045963,Comedy
1045963,Action
1045964,Horror
1045964,Animation
1045964,Action
1045965,Drama
1045966,Crime
1045966,Comedy
1045966,Action
1045967,Action
1045967,Horror
1045968,Animation
1045968,Family
1045968,Adventure
1045969,Romance
1045969,Drama
1045970,Romance
1045970,Science Fiction
1045970,Animation
1045970,Drama
1045971,Drama
1045971,Comedy
1045972,Horror
1045973,Horror
1045974,Action
1045974,Science Fiction
1045974,Thriller
1045974,Horror
1045975,Comedy
1045976,Action
1045976,Crime
1045977,Animation
1045977,Fantasy
1045977,War
1045977,Drama
1045977,History
1045978,Romance
1045978,Drama
1045979,Comedy
1045980,Horror
1045981,Romance
1045981,Science Fiction
1045983,Comedy
1045983,Horror
1045983,Thriller
1045983,Mystery
1045984,Drama
1045984,Comedy
1045985,Romance
1045985,Drama
1045987,Animation
1045987,Drama
1045988,Drama
1045989,Science Fiction
1045989,Comedy
1045989,Drama
1045990,Documentary
1045991,Thriller
1045992,Documentary
1045993,TV Movie
1045993,Drama
1045994,Documentary
1045994,Music
1045995,Drama
1045996,Drama
1045996,Comedy
1045997,Drama
1045998,Mystery
1045998,Drama
1045999,TV Movie
1045999,Documentary
1046000,Drama
1046001,Animation
1046001,TV Movie
1046001,Fantasy
1046001,Family
1046002,Animation
1046002,Comedy
1046003,Thriller
1046003,Action
1046003,Horror
1046004,Fantasy
1046004,Animation
1046005,History
1046005,Music
1046005,Documentary
1046006,Drama
1046007,Animation
1046007,Comedy
1046008,Comedy
1046009,Romance
1046009,Action
1046009,Comedy
1046010,Comedy
1046011,Comedy
1046011,Drama
1046011,Romance
1046012,Drama
1046012,Fantasy
1046013,Thriller
1046013,Drama
1046014,Western
1046015,Drama
1046015,Romance
1046016,Drama
1046016,History
1046017,TV Movie
1046017,Drama
1046018,Animation
1046018,Comedy
1046018,Adventure
1046019,Documentary
1046020,Drama
1046020,Comedy
1046021,Science Fiction
1046022,Comedy
1046022,Action
1046023,Adventure
1046023,Fantasy
1046023,Documentary
1046024,Fantasy
1046024,Family
1046025,Comedy
1046026,Comedy
1046027,Documentary
1046027,TV Movie
1046028,Thriller
1046028,Crime
1046028,Drama
1046029,Thriller
1046029,Drama
1046029,Crime
1046030,Animation
1046031,Comedy
1046031,Drama
1046032,Music
1046032,Drama
1046033,Comedy
1046033,Horror
1046033,Fantasy
1046033,Mystery
1046034,Thriller
1046034,Horror
1046034,Mystery
1046035,Horror
1046035,Comedy
1046036,History
1046036,Drama
1046037,Drama
1046037,Mystery
1046038,Animation
1046038,Family
1046039,Crime
1046039,Thriller
1046039,Drama
1046039,Action
1046040,Drama
1046041,Science Fiction
1046042,Romance
1046042,Drama
1046043,Documentary
1046044,Comedy
1046044,Horror
1046045,Documentary
1046046,Horror
1046047,Comedy
1046048,Comedy
1046048,Drama
1046048,Romance
1046049,Horror
1046049,Drama
1046050,Family
1046050,Comedy
1046050,TV Movie
1046051,Romance
1046051,Comedy
1046051,Music
1046052,Documentary
1046052,Animation
1046053,Comedy
1046053,Action
1046053,Crime
1046054,Fantasy
1046054,Drama
1046054,Animation
1046056,Thriller
1046057,Drama
1046057,Action
1046058,Documentary
1046058,TV Movie
1046059,Action
1046059,Drama
1046060,Comedy
1046060,Drama
1046061,Drama
1046062,Fantasy
1046062,Drama
1046063,Action
1046063,Drama
1046063,Fantasy
1046064,Romance
1046064,Drama
1046065,Music
1046065,Drama
1046066,Drama
1046067,Drama
1046068,Animation
1046068,Comedy
1046068,Romance
1046068,Drama
1046069,TV Movie
1046069,Drama
1046070,Documentary
1046071,Comedy
1046072,Drama
1046072,Crime
1046073,Horror
1046074,Comedy
1046075,Drama
1046075,TV Movie
1046076,Drama
1046076,Romance
1046077,Action
1046078,Documentary
1046079,Science Fiction
1046079,Comedy
1046079,Horror
1046080,Action
1046081,Horror
1046081,Drama
1046082,Animation
1046082,Comedy
1046083,Drama
1046084,Fantasy
1046084,Comedy
1046085,Adventure
1046085,Animation
1046085,Family
1046085,Science Fiction
1046085,Comedy
1046085,Fantasy
1046086,Comedy
1046087,Comedy
1046087,Fantasy
1046088,War
1046088,History
1046088,Documentary
1046089,Fantasy
1046089,TV Movie
1046089,Drama
1046089,Romance
1046090,Documentary
1046090,Music
1046091,Drama
1046092,Comedy
1046093,Drama
1046093,Science Fiction
1046093,TV Movie
1046094,Science Fiction
1046094,Animation
1046094,Action
1046095,Science Fiction
1046096,Drama
1046097,Documentary
1046098,Documentary
1046099,Comedy
1046100,Drama
1046101,Romance
1046101,Drama
1046102,Mystery
1046102,TV Movie
1046102,Family
1046102,Crime
1046103,Science Fiction
1046103,Comedy
1046103,Action
1046104,Drama
1046104,Crime
1046104,Thriller
1046105,Comedy
1046106,TV Movie
1046106,Documentary
1046107,Drama
1046108,Thriller
1046108,Drama
1046108,Action
1046108,Crime
1046109,Drama
1046110,Comedy
1046111,Science Fiction
1046112,Documentary
1046113,War
1046113,Comedy
1046113,Drama
1046114,Drama
1046114,History
1046115,Drama
1046116,Drama
1046116,Music
1046116,TV Movie
1046117,Drama
1046118,Drama
1046119,Horror
1046119,Action
1046120,Documentary
1046121,Comedy
1046121,Romance
1046121,Adventure
1046122,Horror
1046122,Thriller
1046123,Horror
1046123,Science Fiction
1046124,Drama
1046124,War
1046124,Action
1046125,Drama
1046126,Animation
1046127,Crime
1046127,Comedy
1046128,Documentary
1046129,Comedy
1046130,Horror
1046131,Documentary
1046132,Horror
1046133,Animation
1046133,Comedy
1046134,Drama
1046135,Adventure
1046135,Horror
1046136,Comedy
1046136,TV Movie
1046136,Family
1046137,Western
1046137,TV Movie
1046138,Drama
1046138,Romance
1046139,Drama
1046139,Horror
1046140,Drama
1046141,Comedy
1046141,Animation
1046142,Drama
1046143,Family
1046143,Drama
1046144,Horror
1046145,Science Fiction
1046145,Horror
1046146,Horror
1046147,Drama
1046148,Drama
1046149,Family
1046149,Western
1046149,Drama
1046150,Drama
1046151,Thriller
1046151,Crime
1046152,Horror
1046152,Crime
1046153,Horror
1046153,Science Fiction
1046154,Horror
1046155,Drama
1046155,Romance
1046156,Thriller
1046156,Mystery
1046156,Crime
1046156,Romance
1046156,Horror
1046157,Drama
1046158,Comedy
1046159,Comedy
1046159,Family
1046160,Fantasy
1046161,Drama
1046161,Comedy
1046162,Comedy
1046163,Documentary
1046164,Documentary
1046165,Drama
1046166,Comedy
1046166,Romance
1046166,Music
1046167,Crime
1046167,Drama
1046168,Drama
1046169,Comedy
1046170,Horror
1046170,Comedy
1046171,Crime
1046171,Drama
1046172,Drama
1046173,Drama
1046174,Science Fiction
1046174,Horror
1046175,Comedy
1046176,Documentary
1046177,Thriller
1046177,Horror
1046178,Drama
1046178,History
1046178,Romance
1046179,Drama
1046180,Drama
1046180,History
1046180,War
1046181,Drama
1046182,Drama
1046182,Comedy
1046183,Drama
1046183,Adventure
1046183,Horror
1046184,Drama
1046185,Horror
1046186,Documentary
1046188,Drama
1046189,Comedy
1046190,Drama
1046191,Documentary
1046193,Documentary
1046194,Drama
1046194,Romance
1046195,Comedy
1046196,Drama
1046196,TV Movie
1046197,Animation
1046197,Family
1046198,Crime
1046198,Drama
1046199,Drama
1046200,Drama
1046200,Thriller
1046201,Fantasy
1046201,Comedy
1046201,Romance
1046202,Comedy
1046202,Drama
1046203,Drama
1046203,Comedy
1046204,Drama
1046204,Mystery
1046205,Comedy
1046205,Horror
1046207,TV Movie
1046207,Horror
1046208,Horror
1046210,Drama
1046210,Romance
1046210,Comedy
1046211,Drama
1046212,Music
1046213,Animation
1046214,Horror
1046214,Comedy
1046215,Thriller
1046215,Crime
1046215,Horror
1046216,Documentary
1046217,Comedy
1046218,Crime
1046218,Comedy
1046219,Comedy
1046219,Romance
1046220,Romance
1046220,Drama
1046221,Animation
1046222,Family
1046222,TV Movie
1046222,Drama
1046223,Music
1046223,Documentary
1046224,Documentary
1046225,Romance
1046225,Drama
1046225,Family
1046226,Drama
1046226,Fantasy
1046227,Fantasy
1046227,Action
1046227,Horror
1046228,Thriller
1046228,Comedy
1046228,Drama
1046228,Romance
1046229,Comedy
1046229,Drama
1046230,Documentary
1046231,Drama
1046232,Adventure
