id,name,role
1798354,Harry Baker,Bill Clinton
1798360,Ângelo Castanheira,
1798360,Teresa Chaves,
1798360,Catarina Carvalho Gomes,
1798362,Erik Mårtensson,Himself
1798362,Magnus Henriksson,Himself
1798362,Victor Crusner,Himself
1798362,Philip Crusner,Himself
1798363,Ademir Kenović,Himself
1798363,Josip Pejaković,Himself
1798363,Abdulah Sidran,Himself
1798363,Boro Kontić,Himself
1798363,Mustafa Nadarević,Himself
1798363,Bora Ćosić,Himself
1798363,Faruk Lončarević,Himself
1798363,Almir Imširević,Himself
1798363,Elma Tataragić,Himself
1798363,Ibrahim Spahić,Himself
1798363,Ratko Orozović,Himself
1798363,Gradimir Gojer,Himself
1798363,Nebojša Jovanović,Himself
1798363,Karpo Aćimović Godina,Himself
1798363,Mustafa Kapidžić,Himself
1798367,Chiara Bonetti,
1798367,Gianna Capoccia,
1798367,Cristina Ducci,
1798367,Emiliano Ercoli,
1798367,Simone Faucci,
1798367,Paola Feraiorni,
1798367,Ettore Frani,
1798367,Medina Kadriu,
1798367,Fabio Matropietro,
1798367,Vincenzo Napolitano,
1798367,Giacomo Peddis,
1798367,Antonello Roggio,
1798367,Martino Vinci,
1798367,Elisa Zanotto,
1798368,Constantino Gabriel Gomez,
1798368,Livio Damiano,
1798368,Prune Beuchat,
1798369,Tjelle Vejrup,
1798370,Alicia Pavlis,Alicia
1798370,Phoebe Wilson-Lee,Phoebe
1798370,Vivienne Perry,Viv
1798372,İbrahim Hanifi,Jawad
1798372,Fatih Tazeoğlu,Musa
1798372,Gülistan Balcı,Sosyal Hizmet Uzmanı
1798372,Halil Kırkayak,Baba
1798372,Özlem Gümüş,Yolda Çarpan Kadın
1798372,Türkan Şimşek,Deniz Kenarındaki Kadın
1798372,Serhan Karataş,Deniz Kenarındaki Erkek
1798372,Mete Soydan,Müzik Dinleyen Kadın
1798372,Begüm Nur Özgül,Spor Yapan Kadın
1798372,Oğuz Şengöce,Güvenlik Görevlisi
1798372,Ali Kalkan,Çocuğa Yardıma Gelen Kişi 1
1798372,Eda Gülçin Çoban,Çocuğa Yardıma Gelen Kişi 2
1798374,Leonard Searcy,John Donaldson
1798375,Brendan Ewing,"""The Writer/The Man"""
1798375,Vessela Karadjova,"""The Sex Worker"""
1798375,Marli van der Bijl,"""The Film Producer"""
1798376,Hazal Özeren,She
1798377,周丽萍,
1798377,蔡婕,
1798379,2 Pretty Beebaby,Talia Hart
1798379,Jerald Andrews,Light Skin Mark
1798379,Matthew Lee Spidell Blaque,Trio (Henchman)
1798380,Murphy Patrick Martin,
1798380,Charlene Miranda,
1798380,Greg Fink,
1798380,Tyler Beveridge,
1798382,Phannie Haver,Phannie
1798382,"Laura ""Les"" Martin",Les
1798382,Rachel Brady,Rachel
1798383,Lucia Cervantes,Alethia (Voz)
1798383,Santiago Cruz,Dante
1798383,Claudia Hernández,Sofía
1798383,Policarpo Cruz,Oscar 'Papá de Dante'
1798383,Diego Garca,Oscar 'Joven' (Voz)
1798383,Michel Benavent,Roxy (Voz)
1798383,Gabriel Ibarra,Mr Dumontt (Voz)
1798384,Olivia Ruiz,Self
1798388,Elvira Arbós,
1798388,Nacho del Río,
1798389,Stéphanie Boulay,Self
1798389,Mélanie Boulay,Self
1798389,Damien Robitaille,Self
1798389,Kanen,Self
1798389,Vincent Dufour,Self
1798389,Catherine Mailloux,Self - Quatuor Lunes
1798389,Marilou Lepage,Self - Quatuor Lunes
1798389,Marjorie Bourque,Self - Quatuor Lunes
1798389,Marion Portelance,Self - Quatuor Lunes
1798391,Ross Days,Ryan
1798391,Mo Fry Pasic,Tara
1798391,Greta Titelman,Sarah
1798392,Rhys Peters,Man in White
1798392,Tamara Lee Bailey,Joy/The Woman
1798395,Nikolett Gallusz,Lány
1798395,Gubik Petra,Lány
1798395,Boglárka Simon,Lány
1798396,Sharonne Lanier,Nun Nancy
1798396,Erin Nordseth,Tabatha
1798396,Krystian Leonard,Madi
1798396,Sarai Koo,Jewell
