id,name,role
1250310,Alex Montoya,General Tovrea
1250310,Shepperd Strudwick,Dr. Henry L. Carlyle
1250310,Oren Stevens,Miguel Vegas
1250312,Yılmaz Güney,Cumali
1250312,Tijen Par,Gülnaz
1250312,Erol Taş,Ali Ağa
1250312,İrfan Atasoy,Cafer
1250312,Bahri Özkan,Mustafa
1250312,Seyhan Özden,
1250312,Kemal Ergüvenç,Ali Aga (voice)
1250313,Javier Solís,
1250313,Eleazar García,
1250313,Rosa María Vázquez,
1250313,Leonorilda Ochoa,
1250313,Arturo Cobo,
1250315,Li Li-Hua,Li Tan Ni
1250315,Yan Jun,Chung Kuo Chiang
1250315,Lo Wei,Sato
1250315,Kao Pao-shu,Kuo Chiang's mother
1250315,Ou-Yang Sha-Fei,Kyoko
1250315,Yang Chi-Ching,Mr. Chen
1250315,Essie Lin Chia,Ms. Chou
1250315,Gam Lau,Nightclub singer
1250315,Fan Mei-Sheng,Chinese patriot
1250315,Lee Ying,Li Xiqiang
1250315,Ku Wen-Chung,Wuzhou
1250315,Chao Hsiung,Chinese patriot
1250315,Fung Ngai,Japanese commander
1250315,Ku Feng,Japanese officer [Uncredited]
1250315,Chiu Sam-Yin,Photo shop worker [Uncredited]
1250315,Tsang Choh-Lam,Dancing Japanese [Uncredited]
1250315,Fan Dan,Chinese patriot [Uncredited]
1250315,Lui Ming,Opera actor [Uncredited]
1250315,Leung Yui,Japanese officer [Uncredited]
1250315,Cheung Sek-Aau,Chinese patriot [Uncredited]
1250315,Huang Feng,Chinese patriot [Uncredited]
1250315,Chan Chue,Chinese patriot [Uncredited]
1250315,Hao Ren,Dock worker [Uncredited]
1250315,Lily Li,Opera troupe member [Uncredited]
1250315,Violet Pan Ying-Zi,Opera troupe member [Uncredited]
1250315,Fong Yuen,Japanese officer [Uncredited]
1250315,Stephen Tung Wai,Danni's son [Uncredited]
1250315,Woo Ka-Kei,Chinese patriot [extra]
1250315,Lee Ying,Huang Chen Hsiung
1250316,Alain Cuny,Jean de Brébeuf
1250316,Jean-Guy Sabourin,
1250316,Jacques Godin,
1250316,Jean-Louis Millette,
1250316,Albert Millaire,
1250316,Yves Létourneau,
1250316,Monique Mercure,
1250316,Maurice Tremblay,
1250316,Jacques Kasma,
1250316,François Guillier,
1250316,Ginette Letondal,
1250316,Janine Sutto,
1250316,Jean Perraud,
1250316,Marcel Sabourin,
1250317,Helena Clayton,Helena
1250317,Sharon Kent,Sue
1250317,Darlene Bennett,Nudist at Volleyball Court
1250317,Gigi Darlene,Nudist at Volleyball Court
1250317,Christy Foushee,Nudist at Volleyball Court
1250317,Nadja Swenson,Nudist at Volleyball Court
1250319,Herbert von Karajan,Self - Conductor
