id,genre
1402728,Adventure
1402728,Family
1402729,Drama
1402730,Thriller
1402730,Drama
1402731,Thriller
1402731,Drama
1402733,Comedy
1402734,Documentary
1402735,Music
1402736,Action
1402736,Drama
1402737,Drama
1402738,Music
1402739,Music
1402744,Comedy
1402744,Music
1402746,TV Movie
1402746,Western
1402746,Drama
1402747,Horror
1402747,Action
1402749,Drama
1402751,Documentary
1402752,Documentary
1402753,Documentary
1402754,Documentary
1402755,Music
1402756,Action
1402756,Comedy
1402758,Science Fiction
1402759,Drama
1402760,Music
1402761,Documentary
1402762,Comedy
1402763,Drama
1402763,Romance
1402763,Comedy
1402764,Documentary
1402765,Drama
1402766,Horror
1402768,Documentary
1402769,Music
1402770,Comedy
1402771,Horror
1402772,Comedy
1402773,Family
1402773,Thriller
1402773,TV Movie
1402776,Animation
1402777,Documentary
1402778,Music
1402779,Documentary
1402779,Music
1402781,Comedy
1402782,Comedy
1402783,Drama
1402784,Documentary
1402785,Drama
1402787,Drama
1402788,Animation
1402789,Horror
1402789,Comedy
1402792,Drama
1402793,Drama
1402793,Family
1402793,TV Movie
1402793,Adventure
1402795,Drama
1402795,Comedy
1402796,Family
1402797,Animation
1402798,Drama
1402798,Action
1402798,Crime
1402799,Documentary
1402800,Romance
1402800,Action
1402800,Comedy
1402801,Drama
1402803,Documentary
1402804,Music
1402805,Drama
1402806,Drama
1402807,Drama
1402807,Thriller
1402807,Romance
1402809,TV Movie
1402809,Comedy
1402809,War
1402810,Comedy
1402810,Drama
1402812,Documentary
1402815,Drama
1402816,Drama
1402816,Comedy
1402817,Drama
1402817,Romance
1402817,Comedy
1402818,Romance
1402818,Drama
1402819,Animation
1402820,War
1402820,Drama
1402820,Romance
1402821,Drama
1402822,Comedy
1402823,TV Movie
1402823,Drama
1402825,Drama
1402825,Action
1402827,Action
1402827,Drama
1402828,Drama
1402829,Crime
1402830,Drama
1402831,Drama
1402833,Drama
1402834,Documentary
1402835,Drama
1402837,Documentary
1402837,Music
1402838,Fantasy
1402839,Comedy
1402840,Drama
1402840,Action
1402841,Drama
1402842,Drama
1402843,Drama
1402844,Western
1402845,Documentary
1402847,Fantasy
1402847,Adventure
1402847,Action
1402850,Documentary
1402851,Documentary
1402852,Adventure
1402853,Thriller
1402854,Drama
1402854,Documentary
1402855,Drama
1402856,Action
1402856,Documentary
1402857,Comedy
1402858,Animation
1402859,Drama
1402859,Family
1402860,Drama
1402861,Thriller
1402861,Drama
1402862,Comedy
1402862,Western
1402864,Music
1402864,Documentary
1402865,Documentary
1402865,TV Movie
1402866,Music
1402866,Family
1402866,Fantasy
1402867,Animation
1402869,Adventure
1402869,Drama
1402870,War
1402870,Adventure
1402871,Documentary
1402872,Drama
1402873,Crime
1402874,Animation
1402875,Documentary
1402876,Action
1402878,Comedy
1402879,Drama
1402879,TV Movie
1402880,Science Fiction
1402881,Drama
1402881,Thriller
1402882,Documentary
1402883,Animation
1402885,Drama
1402886,Animation
1402887,Comedy
1402887,Family
1402887,Adventure
1402888,Documentary
1402890,Crime
1402890,TV Movie
1402890,Drama
1402891,Music
1402892,Animation
1402894,Documentary
1402896,Music
1402899,Drama
1402900,Documentary
1402904,Comedy
1402906,Comedy
1402910,Drama
1402912,Documentary
1402913,Drama
1402915,Comedy
1402916,Mystery
1402916,Crime
1402918,Horror
1402919,Action
1402920,Drama
1402924,Drama
1402928,Family
1402928,TV Movie
1402929,Drama
1402930,Drama
1402931,Drama
1402932,Music
1402932,Drama
1402933,Comedy
1402933,Romance
1402934,Drama
1402935,Romance
1402935,Drama
1402935,Music
1402936,Documentary
1402936,Music
1402937,History
1402937,Drama
1402938,Animation
1402940,Drama
1402941,Documentary
1402942,Comedy
1402943,Documentary
1402943,War
1402944,Music
1402945,Animation
1402946,Drama
1402947,Comedy
1402948,Family
1402948,Drama
1402950,Drama
1402951,Animation
1402952,Music
1402952,Drama
1402953,Drama
1402953,History
1402955,Music
1402955,Comedy
1402956,Comedy
1402957,Comedy
1402958,Comedy
1402959,Animation
1402960,Documentary
1402961,Drama
1402962,Drama
1402963,Romance
1402963,Drama
1402964,Comedy
1402965,Romance
1402966,War
1402968,Comedy
1402969,Drama
1402969,War
1402970,Drama
1402971,Animation
1402973,Animation
1402974,Music
1402974,Drama
1402975,Drama
1402976,Western
1402978,Comedy
1402978,Drama
1402979,Comedy
1402982,Animation
1402984,Western
1402985,Comedy
1402986,Mystery
1402987,Animation
1402988,Western
1402989,Mystery
1402990,Western
1402992,Western
1402993,War
1402993,Documentary
1402994,Drama
1402994,War
1402995,Documentary
1402996,Animation
1402997,Animation
1402999,Drama
1402999,Crime
1402999,Romance
1402999,Action
1402999,Western
1402999,Adventure
1403001,Crime
1403001,Drama
1403002,Crime
1403005,Drama
1403006,Western
1403007,Western
1403008,Comedy
1403011,Drama
1403011,Crime
1403012,History
1403013,Comedy
1403014,Animation
1403015,Comedy
1403016,Romance
1403016,Drama
1403018,History
1403019,Comedy
1403020,Documentary
1403021,Drama
1403023,Comedy
1403024,Crime
1403024,Drama
1403027,Drama
1403028,Drama
1403029,Western
1403030,Crime
1403030,Drama
1403031,Comedy
1403032,Documentary
1403033,Drama
1403034,Animation
1403035,Drama
1403036,Drama
1403036,Family
1403037,Horror
1403038,Animation
1403039,Drama
1403040,Western
1403040,Drama
1403041,Horror
1403042,Romance
1403042,Drama
1403043,Crime
1403043,Drama
1403045,Documentary
1403046,Drama
1403046,Fantasy
1403048,Drama
1403052,Documentary
1403053,Western
1403055,Documentary
1403056,Documentary
1403058,Horror
1403059,Comedy
1403060,Comedy
1403061,Documentary
1403062,Drama
1403062,Comedy
1403064,History
1403064,Documentary
1403064,War
1403065,Comedy
1403065,Horror
1403066,Horror
