id,name,role
1638562,Agrippina Steklova,
1638562,Valeri Skorokosov,
1638563,Karolis Legenis,Augustas
1638563,Svetlana Zemleckienė,Mother
1638563,Bartvydas Babenskas,Vincas
1638563,Antanas Kišūnas,The neighbour
1638563,Kamilė Maksvytytė,Girl from the staircase 1
1638563,Milda Sutkevičiūtė,Girl from the staircase 2
1638564,Divina De Campo,
1638565,Juliana Birchal,Camila
1638565,Thauan Fidelis,Pedro
1638565,Rodrigo Manzelli,Diego
1638565,Letícia Fagnani,Isabella
1638567,Simon Rattle,
1638567,Pierre-Laurent Aimard,
1638567,London Symphony Orchestra,
1638568,Kshitij Sharma,Karan Diwan
1638568,Anoma Pabuwal,Anjana
1638568,Deeya Dey,Parul
1638568,Mahendra Singh Rawat,Karmu
1638568,Bhaskar Sharma,Amit
1638568,Sanjay Gupta,Special Appearance
1638569,Celil Nalçakan,
1638569,Hande Katipoğlu,
1638569,Paşhan Yılmazel,
1638569,Wilma Elles,
1638569,Sanem Yeles,
1638569,Goncagül Sunar,
1638569,Caner Alkaya,
1638569,Ebru Karanfilci,
1638569,Kerem Muslugil,
1638569,Serkan Dağlı,
1638570,Amulya Pilla,Stella
1638570,Zoe Georgulas,Hazel
1638570,Elizabeth Fullwood,Guest 1
1638570,Daniel Larva,Guest 2
1638570,Kyle Hall,Guest 3
1638570,Kaitlyn Rigdon,Guest 4 / Stella's Mom
1638570,Ryan Schwenn,Guest 5 / Stella's Dad
1638571,James Lee,
1638571,Nicholas Liew Davis,
1638571,Kym Tan,
1638571,Chin Wen Xuan,
1638573,Jane Goodall,Self
1638583,Lawrence Mooney,Himself
1638584,Alex Lynn Ward,Gaia
1638584,Adamo Palladino,Billy DeCicco
1638584,Paul Parducci,Frankie
1638584,Talbot Perry Simons,Richie
1638584,Johnny Giacalone,Sam
1638584,Sarah Navratil,Karen Harding
1638584,Kirby Johnson,Hannah Rivers
1638584,Jossara Jinaro,Gaia's mother
1638584,Eric Gorlow,Cristiano Pizzi
1638584,Sofia Guijarro,Young Gaia
1638586,Fangting Jiang,
1638591,Bruno Rodrigues,Bruno
1638591,André P. Amaral,Amaral
1638591,Catarina Van den Avyle,Catarina
1638591,Daniel Vilela,Vilela
1638591,João Caseiro,João
1638591,Filipe Oliveira,Pianista
1638594,Afaf Binfan,Hind
1638594,Nour Bitar,Muna
1638594,Maria Hanano,Nouf
1638594,Claudine Pierre-Louis,Laila
1638594,Zainab Shami,Khuold
1638595,Tereza Taliánová,
1638597,Kim Je-dong,
1638598,Timothena The Oppressor,Cat
1638599,Florence Janas,Juliette
1638599,Agnès Hurstel,Joséphine
1638599,Jérémie Galan,Léo
1638599,Alba Guilera,Gaïa
1638599,Manoëlle Gaillard,Mother
1638599,Bruno Abraham-Kremer,Father
1638600,京熙妍,
1638600,Seo Won-I,
1638600,대철,
1638600,Lee Sin-ho,
1638611,Bishop Black,
1638611,Rafael Omár Dahlberg Pereira,
1638611,Nicky Miller,
1638614,Camila de Paula,Inês
1638614,Marcelo Monteiro,Ivan
1638615,Lenette van Dongen,
1638616,Fenix Durmiente,Alex
1638616,Bautista Juli,Ciro
1638616,Juan Ignacio Borzi,Otto
1638617,Stas Leningradskiy,Andrey
1638617,Evgeni Tokarev,Ilya
1638619,Daniel Falicki,Jake Hudson
1638619,Lisa Enos,Octavia Abrams
1638619,Michael McCallum,Mike
1638619,Sherryl Despres,Abby
1638619,Matthew Jacobs,Josh
1638619,Joel Potrykus,Self
1638619,Jason Roth,Johnny
1638619,Leah Vukovich,Julia
1638619,Ryan Lieske,Dr. Lemming
1638619,Jennifer Linn,Jillian
1638619,Julianne Howe-Bouwens,Public Defender
1638619,Marly Green,Officer Cole
1638619,Matthew J. Dennis,Robert
1638619,Charley Vanportfliet,AA Group Leader
1638619,Kat Moore,Vivan
1638619,Lisa Mueller,Jake's Sister
1638619,Anne Cope,Prosecuting Attorney
1638620,Naseeruddin Shah,
1638620,Sharman Joshi,
1638620,Faruk Kabir,
1638620,Ajaz Khan,
1638620,Atul Kulkarni,
1638620,Anjana Sukhani,
1638620,Zakir Hussain,
1638620,Saksham Kulkarni,
1638620,Suhasini Mulay,
1638620,Vikram Gokhale,
